_id,title,title_untranslated,description,release_date,language,post_image_url,backdrop_image_url,average_rating,tagline,minutes,budget,revenue,genre
396535,Train to Busan,부산행,"Martial law is declared when a mysterious viral outbreak pushes Korea into a state of emergency. Those on an express train to Busan, a city that has successfully fended off the viral outbreak, must fight for their own survival…",2016-07-20,ko,https://www.themoviedb.org/t/p/w300/3H1WFCuxyNRP35oiL2qqwhAXxc0.jpg,https://www.themoviedb.org/t/p/w300/fVpFOcQyHJM2di9upgSIwWD5wac.jpg,7.8,Life-or-death survival begins.,118,8820000,87547518,Action
166428,How to Train Your Dragon: The Hidden World,How to Train Your Dragon: The Hidden World,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.",2019-01-03,en,https://www.themoviedb.org/t/p/w300/xvx4Yhf0DVH8G4LzNISpMfFBDy2.jpg,https://www.themoviedb.org/t/p/w300/lFwykSz3Ykj1Q3JXJURnGUTNf1o.jpg,7.8,The friendship of a lifetime,104,129000000,517526875,Adventure
380,Rain Man,Rain Man,Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,1988-12-11,en,https://www.themoviedb.org/t/p/w300/8L6EMburnnVx8cvQmhGgC826JNc.jpg,https://www.themoviedb.org/t/p/w300/mrfbeWcjgSaZ9NEb0xJMR9xzSeB.jpg,7.8,A journey through understanding and fellowship.,134,25000000,354825435,Drama
497698,Black Widow,Black Widow,"Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.",2021-07-07,en,https://www.themoviedb.org/t/p/w300/qAZ0pzat24kLdO3o8ejmbLxyOac.jpg,https://www.themoviedb.org/t/p/w300/dq18nCTTLpy9PmtzZI6Y2yAgdw5.jpg,7.8,Her world. Her secrets. Her legacy.,134,200000000,369811043,Action
508439,Onward,Onward,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",2020-02-29,en,https://www.themoviedb.org/t/p/w300/f4aul3FyD3jv3v4bul1IrkWZvzq.jpg,https://www.themoviedb.org/t/p/w300/xFxk4vnirOtUxpOEWgA1MCRfy6J.jpg,7.8,Their quest begineth.,103,200000000,141592359,Adventure
1018,Mulholland Drive,Mulholland Drive,"Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.",2001-06-06,en,https://www.themoviedb.org/t/p/w300/tVxGt7uffLVhIIcwuldXOMpFBPX.jpg,https://www.themoviedb.org/t/p/w300/91KNvuQXrWq5vehtQpciCOiOyJe.jpg,7.8,An actress longing to be a star. A woman searching for herself. Both worlds will collide… on Mulholland Drive.,147,15000000,20117339,Drama
762,Monty Python and the Holy Grail,Monty Python and the Holy Grail,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",1975-05-25,en,https://www.themoviedb.org/t/p/w300/8AVb7tyxZRsbKJNOTJHQZl7JYWO.jpg,https://www.themoviedb.org/t/p/w300/7qOpWe1Fk58MFEmcsGs2nrbv7Ow.jpg,7.8,And now! At Last! Another film completely different from some of the other films which aren't quite the same as this one is.,91,400000,5028948,Adventure
117,The Untouchables,The Untouchables,"Young Treasury Agent Elliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jimmy Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.",1987-06-03,en,https://www.themoviedb.org/t/p/w300/8BquGK22zCcsmBWiaIakaaPpSZb.jpg,https://www.themoviedb.org/t/p/w300/i1oWUGVDNBhGBykcCRBlX326udb.jpg,7.8,What are you prepared to do?,119,25000000,76270454,Crime
2118,L.A. Confidential,L.A. Confidential,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.,1997-09-19,en,https://www.themoviedb.org/t/p/w300/lWCgf5sD5FpMljjpkRhcC8pXcch.jpg,https://www.themoviedb.org/t/p/w300/ygYvhIsbOT3jwACwthDPIUzqXYK.jpg,7.8,Everything is suspect... Everyone is for sale... And nothing is what it seems.,138,35000000,126216940,Crime
59440,Warrior,Warrior,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged, older brother.",2011-09-09,en,https://www.themoviedb.org/t/p/w300/iM8n4nZJPR2abpnyZ36FUgHiRjr.jpg,https://www.themoviedb.org/t/p/w300/1PnRPz4A4AguUEVOTcprIyctrax.jpg,7.8,Family is worth fighting for.,140,25000000,23057115,Action
583,Life of Brian,Life of Brian,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.",1979-08-17,en,https://www.themoviedb.org/t/p/w300/lSSA64WF0M0BXnjwr2quMh6shCl.jpg,https://www.themoviedb.org/t/p/w300/aRvoRaR4l7Bxzjch5ioi5dZzrsX.jpg,7.8,He wasn't the messiah. He was a very naughty boy.,94,4000000,20045115,Comedy
703,Annie Hall,Annie Hall,New York comedian Alvy Singer falls in love with the ditsy Annie Hall.,1977-04-19,en,https://www.themoviedb.org/t/p/w300/t1uuqTlKVV9ZbjZUmnqeekrkrFa.jpg,https://www.themoviedb.org/t/p/w300/m11t1czEL6edHkkCskWHaEh8xjY.jpg,7.8,A nervous romance.,93,4000000,38251425,Comedy
277216,Straight Outta Compton,Straight Outta Compton,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",2015-08-11,en,https://www.themoviedb.org/t/p/w300/9B63hMwU6iICtNDTISCaZQ5US7R.jpg,https://www.themoviedb.org/t/p/w300/lM40xQYLDjrihfyYMPeOxM2V3Ci.jpg,7.8,The Story of N.W.A.,147,28000000,201634991,Drama
419478,Midnight Sun,Midnight Sun,"Katie, a 17-year-old, has been sheltered since childhood and confined to her house during the day by a rare disease that makes even the smallest amount of sunlight deadly. Fate intervenes when she meets Charlie and they embark on a summer romance.",2018-03-22,en,https://www.themoviedb.org/t/p/w300/vPG2zEKPXhovPW9S91SRnwr5JM1.jpg,https://www.themoviedb.org/t/p/w300/rKWg1SnU3yLyph00ZTKtTQsMJrU.jpg,7.8,Love will light the way.,91,2800000,27365467,Drama
805,Rosemary's Baby,Rosemary's Baby,"A young couple, Rosemary and Guy, moves into an infamous New York apartment building, known by frightening legends and mysterious events, with the purpose of starting a family.",1968-06-12,en,https://www.themoviedb.org/t/p/w300/GgZ2CQmo4hjVPNKAlxhruPN3HO.jpg,https://www.themoviedb.org/t/p/w300/5pn7dGtMqeeUO47eg4j2bh4l3s2.jpg,7.8,It's not what you're expecting,138,3200000,33395426,Drama
613,Downfall,Der Untergang,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.",2004-09-08,de,https://www.themoviedb.org/t/p/w300/cP1ElGjBhbZAAqmueXjHDKlSwiP.jpg,https://www.themoviedb.org/t/p/w300/xgAEfHByamMdRCA31oERQrsiutF.jpg,7.8,"April 1945, a nation awaits its... Downfall",156,18339750,92180910,Drama
16859,Kiki's Delivery Service,魔女の宅急便,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.",1989-07-29,ja,https://www.themoviedb.org/t/p/w300/7nO5DUMnGUuXrA4r2h6ESOKQRrx.jpg,https://www.themoviedb.org/t/p/w300/h5pAEVma835u8xoE60kmLVopLct.jpg,7.8,"I was feeling blue, but I'm better now.",103,6900000,4493017,Adventure
80,Before Sunset,Before Sunset,"Nine years later, Jesse travels across Europe giving readings from a book he wrote about the night he spent in Vienna with Celine. After his reading in Paris, Celine finds him, and they spend part of the day together before Jesse has to again leave for a flight. They are both in relationships now, and Jesse has a son, but as their strong feelings for each other start to return, both confess a longing for more.",2004-02-10,en,https://www.themoviedb.org/t/p/w300/gycdE1ARByGQcK4fYR2mgpU6OO.jpg,https://www.themoviedb.org/t/p/w300/kX0tJxbWyU57tfrEg85VdgGSqS6.jpg,7.8,What if you had a second chance with the one that got away?,80,2700000,15992615,Drama
968,Dog Day Afternoon,Dog Day Afternoon,"Based on the true story of would-be Brooklyn bank robbers John Wojtowicz and Salvatore Naturale. Sonny and Sal attempt a bank heist which quickly turns sour and escalates into a hostage situation and stand-off with the police. As Sonny's motives for the robbery are slowly revealed and things become more complicated, the heist turns into a media circus.",1975-09-21,en,https://www.themoviedb.org/t/p/w300/mavrhr0ig2aCRR8d48yaxtD5aMQ.jpg,https://www.themoviedb.org/t/p/w300/m10uqk0HI5JcITAbxNJIIiGA8HP.jpg,7.8,"Anything can happen during the dog days of summer. On August 22nd, 1972, everything did.",125,1800000,46665856,Crime
503314,Dragon Ball Super: Broly,ドラゴンボール超スーパー ブロリー,"Earth is peaceful following the Tournament of Power. Realizing that the universes still hold many more strong people yet to see, Goku spends all his days training to reach even greater heights. Then one day, Goku and Vegeta are faced by a Saiyan called 'Broly' who they've never seen before. The Saiyans were supposed to have been almost completely wiped out in the destruction of Planet Vegeta, so what's this one doing on Earth? This encounter between the three Saiyans who have followed completely different destinies turns into a stupendous battle, with even Frieza (back from Hell) getting caught up in the mix.",2018-12-14,ja,https://www.themoviedb.org/t/p/w300/f03YksE4NggUjG75toz4H1YAGRf.jpg,https://www.themoviedb.org/t/p/w300/gXSpNiP9a5uq0mo1hcfp2PVUsOV.jpg,7.8,A new adventure to become the strongest begins.,101,1000000,125002821,Action
149870,The Wind Rises,風立ちぬ,"A lifelong love of flight inspires Japanese aviation engineer Jiro Horikoshi, whose storied career includes the creation of the A-6M World War II fighter plane.",2013-07-20,ja,https://www.themoviedb.org/t/p/w300/jfwSexzlIzaOgxP9A8bTA6t8YYb.jpg,https://www.themoviedb.org/t/p/w300/xAEg9S4RcLknP5deUwOSpciTUbm.jpg,7.8,We must live.,126,30000000,117932401,Animation
556984,The Trial of the Chicago 7,The Trial of the Chicago 7,What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.,2020-09-25,en,https://www.themoviedb.org/t/p/w300/ahf5cVdooMAlDRiJOZQNuLqa1Is.jpg,https://www.themoviedb.org/t/p/w300/v8Nf6Y1qL1Q3PWTBezXNPPaXqza.jpg,7.8,"In 1968, democracy refused to back down.",130,35000000,107423,Drama
665,Ben-Hur,Ben-Hur,"In 25 AD,Judah Ben-Hur, a Jew in ancient Judea, opposes the occupying Roman empire.  Falsely accused by a Roman childhood friend-turned-overlord of trying to kill the Roman governor, he is put into slavery and his mother and sister are taken away as prisoners.  Three years later and freed by a grateful Roman galley commander whom he has rescued from drowning, he becomes an expert charioteer for Rome, all the while plotting to return to Judea, find and rescue his family, and avenge himself on his former friend.  All the while, the form and work of Jesus move in the background of his life...",1959-12-26,en,https://www.themoviedb.org/t/p/w300/m4WQ1dBIrEIHZNCoAjdpxwSKWyH.jpg,https://www.themoviedb.org/t/p/w300/sU3gFo7Gn67zjtKXIvzJ4omcUbH.jpg,7.8,The entertainment experience of a lifetime.,222,15000000,164000000,Action
43949,Flipped,Flipped,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",2010-08-06,en,https://www.themoviedb.org/t/p/w300/8CfXNu3U9Io1FA6Qx9tC9CxVEPW.jpg,https://www.themoviedb.org/t/p/w300/eLEeH0dFXBuSQ81Y3ESXRJQtJqf.jpg,7.8,You never forget your first love.,89,14000000,1755212,Drama
553,Dogville,Dogville,"A barren soundstage is stylishly utilized to create a minimalist small-town setting in which a mysterious woman named Grace hides from the criminals who pursue her. The town is two-faced and offers to harbor Grace as long as she can make it worth their effort, so Grace works hard under the employ of various townspeople to win their favor. Tensions flare, however, and Grace's status as a helpless outsider provokes vicious contempt and abuse from the citizens of Dogville.",2003-05-19,en,https://www.themoviedb.org/t/p/w300/lraVawavIXh5geMlVjpzCw9TGwR.jpg,https://www.themoviedb.org/t/p/w300/r3xsFBD1VTUusk393bBc7SsDUJe.jpg,7.8,A quiet little town not far from here.,178,10000000,16680836,Crime
262,The King of Comedy,The King of Comedy,"Aspiring comic Rupert Pupkin attempts to achieve success in show business by stalking his idol, a late night talk-show host who craves his own privacy.",1982-12-18,en,https://www.themoviedb.org/t/p/w300/m24EbHxT9NGYEkOlu29YcLOgjgK.jpg,https://www.themoviedb.org/t/p/w300/s0hhtvMN1QBrMVYvmiB6uzK5sHf.jpg,7.8,It's No Laughing Matter.,109,20000000,2536000,Comedy
1607,A Bronx Tale,A Bronx Tale,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.",1993-09-14,en,https://www.themoviedb.org/t/p/w300/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg,https://www.themoviedb.org/t/p/w300/sO4EcpFdXIehKLsCsFHYWYIMMhp.jpg,7.8,"One man lives in the neighborhood, another man owns it.",121,10000000,17287898,Crime
